,0,1,2,3,4
653,Dodge,Charger,automatic,grey,94000
654,Dodge,Caravan,automatic,silver,225000
655,Dodge,Grand Caravan,automatic,silver,395000
656,Dodge,Grand Caravan,automatic,silver,257495
657,Dodge,Caravan,automatic,green,330000
658,Dodge,Intrepid,automatic,other,289682
659,Dodge,Stratus,automatic,blue,327000
660,Dodge,Stratus,automatic,other,213413
661,Dodge,Stratus,automatic,grey,184900
662,Dodge,Dart,automatic,red,117000
663,Dodge,Grand Caravan,automatic,other,257495
664,Dodge,Intrepid,automatic,yellow,315000
665,Dodge,Caravan,automatic,other,222089
666,Dodge,Caravan,automatic,green,450616
667,Dodge,Grand Caravan,automatic,white,121000
668,Dodge,1500,automatic,grey,185000
669,Dodge,Ram,mechanical,blue,250575
670,Dodge,Caravan,automatic,green,360000
671,Dodge,Stratus,automatic,grey,386243
672,Dodge,Intrepid,automatic,violet,333333
673,Dodge,Grand Caravan,automatic,silver,160934
674,Dodge,Ram,automatic,grey,67000
675,Dodge,Durango,automatic,black,297000
676,Dodge,Caliber,automatic,white,117000
677,Dodge,Neon,mechanical,black,240000
678,Dodge,Caliber,automatic,orange,185000
679,Dodge,Grand Caravan,automatic,black,275198
680,Dodge,Neon,automatic,blue,241402
681,Dodge,Caravan,automatic,red,210000
682,Dodge,Nitro,automatic,black,200000
683,Dodge,Grand Caravan,automatic,other,243000
684,Dodge,Caliber,automatic,red,350000
685,Dodge,Caravan,automatic,red,257495
686,Dodge,Caravan,automatic,silver,260714
687,Dodge,Caliber,automatic,black,190000
688,Dodge,Intrepid,automatic,silver,300000
689,Dodge,Caliber,mechanical,green,172000
690,Dodge,Neon,automatic,blue,284854
691,Dodge,Caravan,automatic,grey,440960
692,Dodge,Intrepid,automatic,green,340000
693,Dodge,Caravan,automatic,white,260000
694,Dodge,Grand Caravan,mechanical,black,255000
695,Dodge,Stratus,automatic,black,273588
696,Dodge,Caravan,automatic,white,250000
697,Dodge,Stratus,automatic,silver,190000
698,Dodge,Caravan,automatic,black,392207
699,Dodge,Avenger,automatic,blue,100000
700,Dodge,Grand Caravan,automatic,other,346009
701,Dodge,Grand Caravan,automatic,blue,250000
702,Dodge,Intrepid,automatic,silver,241402
703,Dodge,Caravan,automatic,other,360000
704,Dodge,Caliber,automatic,black,180247
705,Dodge,Grand Caravan,automatic,blue,257495
706,Dodge,Grand Caravan,automatic,red,521427
707,Dodge,Caravan,automatic,silver,170000
708,Dodge,Grand Caravan,automatic,silver,250000
709,Dodge,Caravan,automatic,other,402336
710,Dodge,Grand Caravan,automatic,grey,308994
711,Dodge,Grand Caravan,automatic,silver,220000
712,Dodge,Neon,automatic,silver,200000
713,Dodge,Caliber,automatic,silver,231746
714,Dodge,Avenger,automatic,white,160000
715,Dodge,Caravan,automatic,red,230000
716,Dodge,Caravan,automatic,white,305775
717,Dodge,Grand Caravan,automatic,white,402336
718,Dodge,Caravan,automatic,silver,265542
719,Dodge,Grand Caravan,automatic,white,180000
720,Dodge,Grand Caravan,automatic,silver,177028
721,Dodge,Stratus,automatic,silver,262257
722,Dodge,Stratus,mechanical,white,180000
723,Dodge,Stratus,automatic,grey,222222
724,Dodge,Grand Caravan,automatic,blue,575976
725,Dodge,Stratus,automatic,other,289682
726,Dodge,Stratus,mechanical,green,305775
727,Dodge,Stratus,automatic,grey,278000
728,Dodge,Stratus,automatic,other,300000
729,Dodge,Grand Caravan,automatic,silver,355000
730,Dodge,1500,automatic,blue,210502
731,Dodge,Caravan,automatic,blue,297729
732,Dodge,Caravan,mechanical,blue,305775
733,Dodge,Durango,automatic,black,197000
734,УАЗ,452,mechanical,green,267804
735,УАЗ,Patriot,mechanical,black,123000
736,УАЗ,452,mechanical,green,123321
737,УАЗ,451,mechanical,green,100000
738,УАЗ,31514,mechanical,green,111111
739,УАЗ,2206,mechanical,other,160000
740,УАЗ,3741,mechanical,green,35263
741,УАЗ,Patriot,mechanical,white,33000
742,УАЗ,3303,mechanical,green,61700
743,УАЗ,39099,mechanical,green,246000
744,УАЗ,469,automatic,brown,127000
745,УАЗ,Patriot,mechanical,other,70000
746,УАЗ,469,mechanical,green,150000
747,УАЗ,469,mechanical,black,111112
748,УАЗ,31512,mechanical,green,20000
749,УАЗ,Patriot,mechanical,black,204860
750,УАЗ,Hunter,mechanical,green,110000
751,УАЗ,469,mechanical,green,1111
752,УАЗ,469,mechanical,green,75000
753,УАЗ,3962,mechanical,green,53000
754,УАЗ,31512,mechanical,green,18400
755,УАЗ,Patriot,mechanical,black,50000
756,УАЗ,Patriot,mechanical,black,94000
757,УАЗ,469,mechanical,green,250000
758,УАЗ,3151,mechanical,grey,111111
759,УАЗ,3303,mechanical,grey,86128
760,УАЗ,Patriot,mechanical,other,40000
761,УАЗ,39099,mechanical,grey,50
762,УАЗ,39099,mechanical,green,230000
763,УАЗ,39099,mechanical,green,220000
764,УАЗ,39099,mechanical,grey,210000
765,УАЗ,469,mechanical,green,12800
766,УАЗ,3151,mechanical,grey,45000
767,УАЗ,469,mechanical,green,333333
768,УАЗ,3962,mechanical,green,70000
769,УАЗ,469,mechanical,green,150000
770,УАЗ,Patriot,mechanical,black,78000
771,УАЗ,Hunter,mechanical,green,200000
772,УАЗ,31514,mechanical,black,7000
773,УАЗ,31512,mechanical,green,180000
774,УАЗ,3303,mechanical,green,56000
775,УАЗ,452,mechanical,other,313000
776,УАЗ,39099,mechanical,green,86000
777,УАЗ,Patriot,mechanical,grey,48000
778,УАЗ,469,mechanical,green,200000
779,УАЗ,3303,mechanical,grey,10000
780,УАЗ,469,mechanical,green,200000
781,УАЗ,39099,mechanical,green,30000
782,УАЗ,469,mechanical,green,123456
783,УАЗ,469,mechanical,green,200000
784,УАЗ,452,mechanical,green,222222
785,УАЗ,Patriot,mechanical,blue,244288
786,УАЗ,31512,mechanical,black,99999
787,УАЗ,Patriot,mechanical,black,73000
788,УАЗ,451,mechanical,blue,123321
789,УАЗ,3151,mechanical,black,100000
790,УАЗ,469,mechanical,orange,200000
791,УАЗ,469,mechanical,green,1000
792,УАЗ,3151,mechanical,white,80000
793,УАЗ,39099,mechanical,green,1000
794,УАЗ,Hunter,mechanical,black,33333
795,УАЗ,469,mechanical,green,111111
796,УАЗ,Hunter,mechanical,green,45000
797,УАЗ,39099,mechanical,silver,1000
798,УАЗ,31514,mechanical,black,9357
799,УАЗ,Hunter,mechanical,black,45000
800,УАЗ,3303,mechanical,other,230000
801,УАЗ,Patriot,mechanical,red,224000
802,УАЗ,Patriot,mechanical,brown,48000
803,УАЗ,469,mechanical,green,24000
804,УАЗ,39099,mechanical,green,36000
805,УАЗ,39099,mechanical,grey,100000
806,УАЗ,Patriot,mechanical,grey,187000
807,УАЗ,Patriot,mechanical,black,50000
808,Kia,Cerato,mechanical,blue,165000
809,Kia,Cee'd,mechanical,black,225275
810,Kia,Sportage,automatic,black,104000
811,Kia,Sportage,automatic,black,50000
812,Kia,Sportage,automatic,black,61000
813,Kia,Magentis,mechanical,silver,245000
814,Kia,Rio,mechanical,red,239906
815,Kia,Rio,mechanical,silver,120000
816,Kia,Rio,automatic,grey,44000
817,Kia,Rio,mechanical,silver,100762
818,Kia,Sorento,automatic,other,55000
819,Kia,Sportage,mechanical,grey,68000
820,Kia,Rio,mechanical,silver,81300
821,Kia,Sportage,automatic,black,127200
822,Kia,Rio,mechanical,white,56000
823,Kia,Sorento,automatic,black,164700
824,Kia,Sorento,automatic,silver,224691
825,Kia,Sportage,automatic,silver,100700
826,Kia,Optima,automatic,brown,147000
827,Kia,Sorento,mechanical,green,400000
828,Kia,Sportage,automatic,white,122300
829,Kia,Rio,automatic,black,84000
830,Kia,Clarus,mechanical,blue,170000
831,Kia,Sportage,automatic,silver,108000
832,Kia,Carens,mechanical,silver,225000
833,Kia,Cee'd,mechanical,black,190001
834,Kia,Sorento,automatic,white,129000
835,Kia,Rio,automatic,silver,106250
836,Kia,Sorento,automatic,white,257495
837,Kia,Sportage,mechanical,green,200000
838,Kia,Carnival,automatic,silver,390000
839,Kia,Carnival,mechanical,black,300000
840,Kia,Sorento,automatic,black,248000
841,Kia,Optima,automatic,silver,190000
842,Kia,Clarus,mechanical,green,343000
843,Kia,Sorento,automatic,grey,87500
844,Kia,Rio,automatic,blue,23370
845,Kia,Rio,mechanical,blue,183050
846,Kia,Avella,mechanical,other,999
847,Kia,Sportage,automatic,white,64127
848,Kia,Sportage,automatic,grey,103728
849,Kia,Optima,mechanical,black,45800
850,Kia,Sportage,automatic,silver,154719
851,Kia,Magentis,mechanical,silver,317000
852,Kia,Rio,automatic,black,74221
853,Kia,Sportage,mechanical,other,148000
854,Kia,Rio,mechanical,black,77750
855,Kia,Cerato,automatic,black,111850
856,Kia,Rio,automatic,blue,16525
857,Kia,Rio,mechanical,white,67750
858,Kia,Cee'd,mechanical,black,184000
859,Kia,Rio,mechanical,silver,67900
860,Kia,Sportage,automatic,orange,77921
861,Kia,Rio,mechanical,black,24740
862,Kia,Carens,mechanical,blue,282856
863,Kia,Rio,mechanical,white,77000
864,Kia,Sportage,automatic,red,75900
865,Kia,Rio,mechanical,red,112234
866,Kia,Sportage,automatic,red,91553
867,Kia,Sportage,automatic,blue,14600
868,Kia,Cee'd,automatic,silver,108600
869,Kia,Rio,automatic,red,102000
870,Kia,Rio,automatic,silver,26374
871,Kia,Rio,mechanical,brown,86000
872,Kia,Rio,mechanical,silver,106705
873,Kia,Rio,mechanical,brown,76600
874,Kia,Rio,mechanical,grey,55200
875,Kia,Sportage,automatic,white,74230
876,Kia,Cee'd,mechanical,silver,214000
877,Kia,Carnival,automatic,silver,208000
878,Kia,Rio,mechanical,red,210600
879,Kia,Rio,mechanical,red,126127
880,Kia,Rio,mechanical,black,270000
881,Kia,Carens,automatic,silver,257000
882,Kia,Sorento,automatic,black,210000
883,Kia,Retona,mechanical,green,180000
884,Kia,Sportage,mechanical,black,112000
885,Kia,Sportage,automatic,other,77000
886,Kia,Sportage,automatic,black,18818
887,Kia,Rio,mechanical,silver,163903
888,Kia,Cee'd,mechanical,white,112689
889,Kia,Sephia,mechanical,green,268000
890,Kia,Clarus,mechanical,other,300000
891,Kia,Sportage,mechanical,black,293000
892,Kia,Spectra,mechanical,black,110000
893,Kia,Rio,mechanical,red,118000
894,Kia,Cee'd,mechanical,blue,156000
895,Kia,Rio,mechanical,silver,28850
896,Kia,Cee'd,automatic,silver,48500
897,Kia,Rio,mechanical,red,48500
898,Kia,Rio,mechanical,white,96000
899,Kia,Rio,mechanical,black,236000
900,Kia,Sportage,mechanical,silver,78000
901,Kia,Sorento,automatic,white,48000
902,Kia,Sorento,automatic,black,191367
903,Kia,Sportage,automatic,blue,200000
904,Kia,Cee'd,mechanical,black,36000
905,Kia,Sorento,automatic,black,113000
906,Kia,Sportage,automatic,brown,93000
907,Kia,Sportage,automatic,silver,49000
908,Kia,Cee'd,automatic,blue,165000
909,Kia,Rio,mechanical,silver,70000
910,Kia,Magentis,mechanical,black,262000
911,Kia,Sportage,mechanical,white,140500
912,Kia,Rio,mechanical,silver,121000
913,Kia,Shuma,mechanical,blue,268000
914,Kia,Sportage,automatic,brown,150000
915,Kia,Sephia,mechanical,silver,100000
916,Kia,Carnival,mechanical,silver,280000
917,Kia,Sportage,automatic,grey,114000
918,Kia,Rio,automatic,black,71800
919,Kia,Sorento,automatic,silver,118000
920,Kia,Optima,automatic,white,193121
921,Kia,Sorento,mechanical,grey,187000
922,Kia,Sportage,automatic,silver,219000
923,Kia,Sportage,automatic,white,148000
924,Kia,Magentis,mechanical,blue,187000
925,Kia,Carnival,automatic,black,30000
926,Kia,Sorento,automatic,silver,225000
927,Kia,Sorento,automatic,black,250000
928,Kia,Clarus,mechanical,blue,300005
929,Kia,Joice,mechanical,green,351000
930,Kia,Sephia,mechanical,other,300000
931,Kia,Cee'd,mechanical,black,141000
932,Kia,Cee'd,mechanical,black,64000
933,Kia,Cee'd,automatic,yellow,57000
934,Kia,Quoris,automatic,black,109000
935,Kia,Cerato,mechanical,brown,135850
936,Kia,Shuma,mechanical,blue,230000
937,Kia,Cee'd,mechanical,brown,72000
938,Kia,Sportage,automatic,brown,245000
939,Kia,Sportage,mechanical,blue,142000
940,Kia,Soul,automatic,green,51499
941,Kia,Rio,mechanical,black,120000
942,Kia,Carnival,mechanical,green,34628
943,Kia,Magentis,mechanical,grey,145000
944,Kia,Carnival,mechanical,blue,308000
945,Kia,Rio,automatic,red,112000
946,Kia,Sorento,automatic,black,170000
947,Kia,Sorento,automatic,brown,98170
948,Kia,Sportage,automatic,black,69100
949,Kia,Carnival,mechanical,silver,212000
950,Kia,Cee'd,automatic,black,82000
951,Kia,Sorento,automatic,red,220000
952,Kia,Cee'd,mechanical,blue,222000
953,Kia,Sorento,mechanical,green,307000
954,Kia,Spectra,automatic,grey,142000
955,Kia,Shuma,mechanical,silver,501000
956,Kia,Quoris,automatic,black,108000
957,Kia,Sorento,mechanical,silver,265000
958,Kia,Sorento,mechanical,silver,304000
959,Kia,Rio,automatic,black,179000
960,Kia,Sportage,automatic,white,190000
961,Kia,Rio,automatic,grey,273588
962,Kia,Besta,mechanical,silver,250000
963,Kia,Rio,mechanical,yellow,200000
964,Kia,Sportage,automatic,green,156321
965,Kia,Retona,mechanical,green,220000
966,Kia,Magentis,mechanical,silver,200000
967,Kia,Sorento,automatic,brown,51499
968,Kia,Sportage,mechanical,white,163000
969,Kia,Clarus,mechanical,silver,230000
970,Kia,Rio,mechanical,black,110694
971,Kia,Sorento,automatic,other,230000
972,Kia,Sephia,mechanical,blue,270000
973,Kia,Cee'd,mechanical,red,175000
974,Kia,Shuma,mechanical,red,1000000
975,Kia,Rio,mechanical,brown,46000
976,Kia,Cerato,mechanical,blue,69000
977,Kia,Carens,mechanical,silver,170000
978,Kia,Clarus,mechanical,silver,265000
979,Kia,Optima,automatic,black,116000
980,Kia,Sorento,automatic,grey,180000
981,Kia,Cerato,automatic,white,62000
982,Kia,Carnival,automatic,silver,278000
983,Kia,Carens,mechanical,blue,208000
984,Kia,Rio,automatic,silver,193421
985,Kia,Cerato,automatic,black,118000
986,Kia,Rio,mechanical,grey,190000
987,Kia,Clarus,mechanical,silver,300000
988,Kia,Sportage,automatic,grey,160000
989,Kia,Carnival,mechanical,red,300000
990,Kia,Rio,mechanical,red,100000
991,Kia,Carens,mechanical,red,455000
992,Kia,Rio,automatic,white,48000
993,Kia,Sportage,automatic,white,32000
994,Kia,Cee'd,mechanical,black,66000
995,Kia,Rio,mechanical,silver,237000
996,Kia,Carens,mechanical,black,355450
997,Kia,Carnival,mechanical,brown,301244
998,Kia,Cee'd,automatic,blue,215000
999,Kia,Retona,mechanical,green,260000
1000,Kia,Rio,automatic,white,109000
1001,Kia,Picanto,automatic,red,0
1002,Kia,Carnival,mechanical,black,222222
1003,Kia,Cee'd,mechanical,silver,48200
1004,Kia,Sephia,mechanical,blue,400000
1005,Kia,Rio,mechanical,silver,96000
1006,Kia,Sportage,automatic,brown,128000
1007,Kia,Picanto,automatic,silver,29300
1008,Kia,Sportage,automatic,grey,121000
1009,Kia,Sorento,automatic,black,300000
1010,Kia,Clarus,mechanical,green,440000
1011,Kia,Clarus,mechanical,green,440650
1012,Kia,Optima,mechanical,white,88000
1013,Kia,Joice,mechanical,green,300700
1014,Kia,Spectra,automatic,silver,127943
1015,Kia,Sephia,mechanical,blue,754655
1016,Kia,Cee'd,mechanical,white,116000
1017,Kia,Sorento,automatic,black,170000
1018,Kia,Sorento,mechanical,grey,235000
1019,Kia,Clarus,mechanical,green,32283
1020,Kia,Cee'd,mechanical,black,93000
1021,Kia,Cee'd,mechanical,grey,156000
1022,Kia,Sephia,mechanical,green,235456
1023,Kia,Sephia,mechanical,silver,235000
1024,Kia,Clarus,mechanical,green,122222
1025,Kia,Clarus,mechanical,green,222222
1026,Kia,Carnival,automatic,blue,1000000
1027,Kia,Spectra,mechanical,white,245666
1028,Kia,Sportage,automatic,brown,84000
1029,Kia,Clarus,mechanical,other,240000
1030,Kia,Rio,mechanical,white,111000
1031,Kia,Carnival,mechanical,red,230000
1032,Kia,Sportage,automatic,grey,120000
1033,Kia,Carens,mechanical,grey,237000
1034,Kia,Cee'd,mechanical,grey,180000
1035,Kia,Carens,mechanical,grey,196096
1036,Kia,Carens,mechanical,grey,218000
1037,Kia,Sportage,automatic,silver,66000
1038,Kia,Cee'd,mechanical,white,136000
1039,Kia,Sorento,automatic,silver,241000
1040,Kia,Cee'd,mechanical,black,111900
1041,Kia,Sportage,mechanical,silver,323000
1042,Kia,Joice,mechanical,silver,254000
1043,Kia,Carnival,automatic,other,300000
1044,Kia,Sportage,automatic,black,212112
1045,Kia,Carnival,mechanical,silver,350000
1046,Kia,Sorento,automatic,white,96000
1047,Kia,Sportage,automatic,grey,106500
1048,Kia,Sportage,automatic,brown,120000
1049,Kia,Clarus,mechanical,silver,233000
1050,Kia,Rio,mechanical,red,148000
1051,Kia,Sportage,mechanical,other,450000
1052,Kia,Rio,mechanical,other,149600
1053,Kia,Sorento,automatic,black,242000
1054,Kia,Cerato,automatic,blue,139788
1055,Kia,Cee'd,mechanical,red,236000
1056,Kia,Sportage,automatic,white,123000
1057,Kia,Sportage,automatic,blue,130000
1058,Kia,Clarus,mechanical,blue,236000
1059,Kia,Shuma,mechanical,green,415000
1060,Kia,Carnival,automatic,grey,250000
1061,Kia,Sorento,mechanical,silver,308200
1062,Kia,Sportage,mechanical,black,183000
1063,Kia,Sportage,mechanical,other,185000
1064,Kia,Sportage,mechanical,green,220000
1065,Kia,Shuma,mechanical,other,168000
1066,Kia,Cee'd,mechanical,black,49000
1067,Kia,Carnival,mechanical,green,280000
1068,Kia,Picanto,mechanical,yellow,20000
1069,Kia,Rio,mechanical,other,89000
1070,Kia,Cee'd,mechanical,silver,50000
1071,Kia,Sportage,automatic,blue,185000
1072,Kia,Shuma,mechanical,red,299865
1073,Kia,Pro Cee'd,mechanical,blue,96400
1074,Kia,Sportage,mechanical,grey,175224
1075,Kia,Carnival,mechanical,green,300000
1076,Kia,Sorento,automatic,black,250000
1077,Kia,Sorento,automatic,black,245000
1078,Kia,Sportage,automatic,white,176000
1079,Kia,Sportage,mechanical,brown,85000
1080,Kia,Cee'd,mechanical,black,103000
1081,Kia,Rio,mechanical,other,240000
1082,Kia,Rio,mechanical,blue,295000
1083,Kia,Sportage,automatic,black,288000
1084,Kia,Cee'd,automatic,black,92000
1085,Kia,Carens,mechanical,blue,378359
1086,Kia,Cee'd,mechanical,grey,180000
1087,Kia,Sephia,automatic,red,190000
1088,Kia,Sorento,mechanical,other,500000
1089,Kia,Sorento,automatic,silver,250000
1090,Kia,Sportage,automatic,orange,89000
1091,Kia,Optima,automatic,black,7
1092,Kia,Soul,automatic,other,210824
1093,Kia,Mohave,automatic,black,160000
1094,Kia,Sportage,automatic,red,230000
1095,Kia,Venga,mechanical,white,223000
